"GEO_ID","NAME","B25014I_001E","B25014I_001M","B25014I_002E","B25014I_002M","B25014I_003E","B25014I_003M"
"id","Geographic Area Name","Estimate!!Total","Margin of Error!!Total","Estimate!!Total!!1.00 or less occupants per room","Margin of Error!!Total!!1.00 or less occupants per room","Estimate!!Total!!1.01 or more occupants per room","Margin of Error!!Total!!1.01 or more occupants per room"
"8600000US16735","ZCTA5 16735","10","13","10","13","0","15"
"8600000US16738","ZCTA5 16738","4","9","4","9","0","10"
"8600000US16740","ZCTA5 16740","6","10","6","10","0","10"
"8600000US16743","ZCTA5 16743","4","7","4","7","0","10"
"8600000US16744","ZCTA5 16744","0","10","0","10","0","10"
"8600000US16745","ZCTA5 16745","0","10","0","10","0","10"
"8600000US16746","ZCTA5 16746","0","10","0","10","0","10"
"8600000US16748","ZCTA5 16748","2","5","2","5","0","10"
"8600000US16749","ZCTA5 16749","5","7","5","7","0","10"
"8600000US16750","ZCTA5 16750","0","10","0","10","0","10"
"8600000US16801","ZCTA5 16801","555","132","485","125","70","66"
"8600000US16802","ZCTA5 16802","0","16","0","16","0","16"
"8600000US16803","ZCTA5 16803","356","140","333","136","23","36"
"8600000US16820","ZCTA5 16820","0","10","0","10","0","10"
"8600000US16821","ZCTA5 16821","0","10","0","10","0","10"
"8600000US16822","ZCTA5 16822","0","10","0","10","0","10"
"8600000US16823","ZCTA5 16823","114","64","114","64","0","22"
"8600000US16825","ZCTA5 16825","0","10","0","10","0","10"
"8600000US16826","ZCTA5 16826","0","10","0","10","0","10"
"8600000US16827","ZCTA5 16827","36","29","36","29","0","10"
"8600000US16828","ZCTA5 16828","5","8","5","8","0","10"
"8600000US16829","ZCTA5 16829","0","10","0","10","0","10"
"8600000US16830","ZCTA5 16830","30","40","30","40","0","16"
"8600000US16832","ZCTA5 16832","9","11","9","11","0","10"
"8600000US16833","ZCTA5 16833","0","15","0","15","0","15"
"8600000US16834","ZCTA5 16834","0","10","0","10","0","10"
"8600000US16835","ZCTA5 16835","0","10","0","10","0","10"
"8600000US16836","ZCTA5 16836","4","6","4","6","0","10"
"8600000US16837","ZCTA5 16837","0","10","0","10","0","10"
"8600000US16838","ZCTA5 16838","4","8","4","8","0","10"
"8600000US16839","ZCTA5 16839","0","10","0","10","0","10"
"8600000US16840","ZCTA5 16840","0","10","0","10","0","10"
"8600000US16841","ZCTA5 16841","0","15","0","15","0","15"
"8600000US16843","ZCTA5 16843","0","10","0","10","0","10"
"8600000US16844","ZCTA5 16844","5","8","5","8","0","10"
"8600000US16845","ZCTA5 16845","0","10","0","10","0","10"
"8600000US16847","ZCTA5 16847","65","104","65","104","0","10"
"8600000US16848","ZCTA5 16848","0","10","0","10","0","10"
"8600000US16849","ZCTA5 16849","0","10","0","10","0","10"
"8600000US16851","ZCTA5 16851","0","10","0","10","0","10"
"8600000US16852","ZCTA5 16852","0","10","0","10","0","10"
"8600000US16853","ZCTA5 16853","0","10","0","10","0","10"
"8600000US16854","ZCTA5 16854","0","10","0","10","0","10"
"8600000US16855","ZCTA5 16855","0","10","0","10","0","10"
"8600000US16858","ZCTA5 16858","0","10","0","10","0","10"
"8600000US16859","ZCTA5 16859","12","18","12","18","0","10"
"8600000US16860","ZCTA5 16860","0","10","0","10","0","10"
"8600000US16861","ZCTA5 16861","0","10","0","10","0","10"
"8600000US16863","ZCTA5 16863","0","10","0","10","0","10"
"8600000US16865","ZCTA5 16865","0","10","0","10","0","10"
"8600000US16866","ZCTA5 16866","79","72","79","72","0","15"
"8600000US16868","ZCTA5 16868","0","10","0","10","0","10"
"8600000US16870","ZCTA5 16870","17","15","17","15","0","15"
"8600000US16871","ZCTA5 16871","0","10","0","10","0","10"
"8600000US16872","ZCTA5 16872","5","9","5","9","0","10"
"8600000US16874","ZCTA5 16874","4","5","4","5","0","10"
"8600000US16875","ZCTA5 16875","32","36","32","36","0","10"
"8600000US16876","ZCTA5 16876","0","10","0","10","0","10"
"8600000US16877","ZCTA5 16877","2","4","2","4","0","10"
"8600000US16878","ZCTA5 16878","0","10","0","10","0","10"
"8600000US16879","ZCTA5 16879","0","10","0","10","0","10"
"8600000US16881","ZCTA5 16881","0","10","0","10","0","10"
"8600000US16882","ZCTA5 16882","8","11","8","11","0","10"
"8600000US16901","ZCTA5 16901","25","23","25","23","0","16"
"8600000US16911","ZCTA5 16911","0","10","0","10","0","10"
"8600000US16912","ZCTA5 16912","0","10","0","10","0","10"
"8600000US16914","ZCTA5 16914","23","18","23","18","0","10"
"8600000US16915","ZCTA5 16915","7","6","7","6","0","15"
"8600000US16917","ZCTA5 16917","0","10","0","10","0","10"
"8600000US16920","ZCTA5 16920","9","10","9","10","0","10"
"8600000US16921","ZCTA5 16921","0","10","0","10","0","10"
"8600000US16922","ZCTA5 16922","5","5","5","5","0","10"
"8600000US16923","ZCTA5 16923","20","12","20","12","0","10"
"8600000US16925","ZCTA5 16925","22","25","22","25","0","10"
"8600000US16926","ZCTA5 16926","3","4","3","4","0","10"
"8600000US16927","ZCTA5 16927","6","6","6","6","0","10"
"8600000US16928","ZCTA5 16928","9","8","9","8","0","10"
"8600000US16929","ZCTA5 16929","9","10","9","10","0","10"
"8600000US16930","ZCTA5 16930","0","10","0","10","0","10"
"8600000US16932","ZCTA5 16932","0","10","0","10","0","10"
"8600000US16933","ZCTA5 16933","45","36","45","36","0","15"
"8600000US16935","ZCTA5 16935","4","5","4","5","0","10"
"8600000US16936","ZCTA5 16936","0","10","0","10","0","10"
"8600000US16937","ZCTA5 16937","3","4","3","4","0","10"
"8600000US16938","ZCTA5 16938","0","10","0","10","0","10"
"8600000US16939","ZCTA5 16939","0","10","0","10","0","10"
"8600000US16940","ZCTA5 16940","0","10","0","10","0","10"
"8600000US16941","ZCTA5 16941","0","10","0","10","0","10"
"8600000US16942","ZCTA5 16942","2","3","2","3","0","10"
"8600000US16943","ZCTA5 16943","0","10","0","10","0","10"
"8600000US16946","ZCTA5 16946","0","10","0","10","0","10"
"8600000US16947","ZCTA5 16947","23","21","23","21","0","10"
"8600000US16948","ZCTA5 16948","2","3","2","3","0","10"
"8600000US16950","ZCTA5 16950","17","16","17","16","0","10"
"8600000US17002","ZCTA5 17002","0","10","0","10","0","10"
"8600000US17003","ZCTA5 17003","135","69","135","69","0","16"
"8600000US17004","ZCTA5 17004","0","10","0","10","0","10"
"8600000US17005","ZCTA5 17005","0","10","0","10","0","10"
"8600000US17006","ZCTA5 17006","1","3","1","3","0","10"
"8600000US17007","ZCTA5 17007","30","36","30","36","0","15"
"8600000US17009","ZCTA5 17009","0","10","0","10","0","10"
"8600000US17010","ZCTA5 17010","0","10","0","10","0","10"
"8600000US17011","ZCTA5 17011","504","133","479","124","25","38"
"8600000US17013","ZCTA5 17013","439","163","430","161","9","16"
"8600000US17015","ZCTA5 17015","32","33","32","33","0","19"
"8600000US17016","ZCTA5 17016","0","10","0","10","0","10"
"8600000US17017","ZCTA5 17017","0","10","0","10","0","10"
"8600000US17018","ZCTA5 17018","16","19","16","19","0","10"
"8600000US17019","ZCTA5 17019","66","43","66","43","0","16"
"8600000US17020","ZCTA5 17020","65","39","65","39","0","15"
"8600000US17021","ZCTA5 17021","0","10","0","10","0","10"
"8600000US17022","ZCTA5 17022","184","79","184","79","0","22"
"8600000US17023","ZCTA5 17023","7","8","7","8","0","10"
"8600000US17024","ZCTA5 17024","0","10","0","10","0","10"
"8600000US17025","ZCTA5 17025","119","65","119","65","0","16"
"8600000US17026","ZCTA5 17026","7","12","7","12","0","10"
"8600000US17027","ZCTA5 17027","0","10","0","10","0","10"
"8600000US17028","ZCTA5 17028","117","106","117","106","0","10"
"8600000US17029","ZCTA5 17029","0","10","0","10","0","10"
"8600000US17030","ZCTA5 17030","9","14","9","14","0","10"
"8600000US17032","ZCTA5 17032","4","6","4","6","0","15"
"8600000US17033","ZCTA5 17033","161","105","161","105","0","16"
"8600000US17034","ZCTA5 17034","115","57","115","57","0","10"
"8600000US17035","ZCTA5 17035","0","10","0","10","0","10"
"8600000US17036","ZCTA5 17036","467","194","467","194","0","19"
"8600000US17037","ZCTA5 17037","6","10","6","10","0","10"
"8600000US17038","ZCTA5 17038","66","39","55","37","11","10"
"8600000US17039","ZCTA5 17039","0","10","0","10","0","10"
"8600000US17040","ZCTA5 17040","3","4","3","4","0","10"
"8600000US17041","ZCTA5 17041","0","10","0","10","0","10"
"8600000US17042","ZCTA5 17042","1463","196","1326","204","137","93"
"8600000US17043","ZCTA5 17043","140","81","140","81","0","15"
"8600000US17044","ZCTA5 17044","98","46","98","46","0","19"
"8600000US17045","ZCTA5 17045","4","6","4","6","0","10"
"8600000US17046","ZCTA5 17046","2996","262","2803","248","193","104"
"8600000US17047","ZCTA5 17047","2","3","0","10","2","3"
"8600000US17048","ZCTA5 17048","26","22","26","22","0","10"
"8600000US17049","ZCTA5 17049","0","10","0","10","0","10"
"8600000US17050","ZCTA5 17050","245","91","212","84","33","42"
"8600000US17051","ZCTA5 17051","7","9","7","9","0","10"
"8600000US17052","ZCTA5 17052","0","10","0","10","0","10"
"8600000US17053","ZCTA5 17053","18","14","18","14","0","10"
"8600000US17055","ZCTA5 17055","222","103","222","103","0","22"
"8600000US17056","ZCTA5 17056","0","10","0","10","0","10"
"8600000US17057","ZCTA5 17057","482","172","389","132","93","100"
"8600000US17058","ZCTA5 17058","65","28","44","25","21","17"
"8600000US17059","ZCTA5 17059","96","28","75","26","21","18"
"8600000US17060","ZCTA5 17060","0","10","0","10","0","10"
"8600000US17061","ZCTA5 17061","0","15","0","15","0","15"
"8600000US17062","ZCTA5 17062","19","20","19","20","0","10"
"8600000US17063","ZCTA5 17063","14","24","14","24","0","10"
"8600000US17064","ZCTA5 17064","22","32","22","32","0","10"
"8600000US17065","ZCTA5 17065","58","48","49","45","9","15"
"8600000US17066","ZCTA5 17066","31","26","31","26","0","15"
"8600000US17067","ZCTA5 17067","55","55","55","55","0","16"
"8600000US17068","ZCTA5 17068","11","10","11","10","0","10"
"8600000US17069","ZCTA5 17069","0","10","0","10","0","10"
"8600000US17070","ZCTA5 17070","247","105","247","105","0","16"
"8600000US17071","ZCTA5 17071","0","10","0","10","0","10"
"8600000US17072","ZCTA5 17072","0","10","0","10","0","10"
"8600000US17073","ZCTA5 17073","11","16","11","16","0","15"
"8600000US17074","ZCTA5 17074","52","30","52","30","0","15"
"8600000US17075","ZCTA5 17075","0","10","0","10","0","10"
"8600000US17076","ZCTA5 17076","0","10","0","10","0","10"
"8600000US17077","ZCTA5 17077","0","10","0","10","0","10"
"8600000US17078","ZCTA5 17078","275","130","250","121","25","39"
"8600000US17080","ZCTA5 17080","2","3","2","3","0","10"
"8600000US17081","ZCTA5 17081","41","32","41","32","0","10"
"8600000US17082","ZCTA5 17082","16","13","16","13","0","10"
"8600000US17083","ZCTA5 17083","0","10","0","10","0","10"
"8600000US17084","ZCTA5 17084","7","12","7","12","0","10"
"8600000US17086","ZCTA5 17086","4","5","4","5","0","10"
"8600000US17087","ZCTA5 17087","15","12","15","12","0","10"
"8600000US17088","ZCTA5 17088","0","10","0","10","0","10"
"8600000US17090","ZCTA5 17090","18","23","18","23","0","15"
"8600000US17093","ZCTA5 17093","83","81","83","81","0","10"
"8600000US17094","ZCTA5 17094","7","10","7","10","0","10"
"8600000US17097","ZCTA5 17097","0","10","0","10","0","10"
"8600000US17098","ZCTA5 17098","28","30","28","30","0","10"
"8600000US17099","ZCTA5 17099","0","10","0","10","0","10"
"8600000US17101","ZCTA5 17101","47","53","47","53","0","10"
"8600000US17102","ZCTA5 17102","272","100","240","89","32","37"
"8600000US17103","ZCTA5 17103","969","182","902","179","67","63"
"8600000US17104","ZCTA5 17104","1875","263","1816","268","59","56"
"8600000US17109","ZCTA5 17109","583","162","583","162","0","19"
"8600000US17110","ZCTA5 17110","618","182","604","179","14","23"
"8600000US17111","ZCTA5 17111","854","175","838","178","16","25"
"8600000US17112","ZCTA5 17112","367","178","367","178","0","22"
"8600000US17113","ZCTA5 17113","543","148","534","146","9","14"
"8600000US17120","ZCTA5 17120","0","10","0","10","0","10"
"8600000US17201","ZCTA5 17201","1067","221","1049","216","18","32"
"8600000US17202","ZCTA5 17202","291","127","269","125","22","36"
"8600000US17210","ZCTA5 17210","0","10","0","10","0","10"
"8600000US17211","ZCTA5 17211","3","5","3","5","0","10"
"8600000US17212","ZCTA5 17212","0","10","0","10","0","10"
"8600000US17213","ZCTA5 17213","0","10","0","10","0","10"
"8600000US17214","ZCTA5 17214","0","10","0","10","0","10"
"8600000US17215","ZCTA5 17215","0","10","0","10","0","10"
"8600000US17217","ZCTA5 17217","0","10","0","10","0","10"
"8600000US17219","ZCTA5 17219","0","10","0","10","0","10"
"8600000US17220","ZCTA5 17220","0","10","0","10","0","10"
"8600000US17221","ZCTA5 17221","0","10","0","10","0","10"
"8600000US17222","ZCTA5 17222","239","115","193","81","46","76"
"8600000US17223","ZCTA5 17223","0","10","0","10","0","10"
"8600000US17224","ZCTA5 17224","0","10","0","10","0","10"
"8600000US17225","ZCTA5 17225","33","47","33","47","0","19"
"8600000US17228","ZCTA5 17228","0","10","0","10","0","10"
"8600000US17229","ZCTA5 17229","0","10","0","10","0","10"
"8600000US17233","ZCTA5 17233","4","5","4","5","0","15"
"8600000US17235","ZCTA5 17235","0","10","0","10","0","10"
"8600000US17236","ZCTA5 17236","58","52","58","52","0","15"
"8600000US17237","ZCTA5 17237","6","7","6","7","0","10"
"8600000US17238","ZCTA5 17238","0","10","0","10","0","10"
"8600000US17239","ZCTA5 17239","0","10","0","10","0","10"
"8600000US17240","ZCTA5 17240","5","7","5","7","0","10"
"8600000US17241","ZCTA5 17241","18","13","15","12","3","6"
"8600000US17243","ZCTA5 17243","6","10","1","3","5","9"
"8600000US17244","ZCTA5 17244","19","29","19","29","0","10"
"8600000US17246","ZCTA5 17246","0","10","0","10","0","10"
"8600000US17247","ZCTA5 17247","0","10","0","10","0","10"
"8600000US17249","ZCTA5 17249","0","10","0","10","0","10"
"8600000US17250","ZCTA5 17250","0","10","0","10","0","10"
"8600000US17251","ZCTA5 17251","0","10","0","10","0","10"
"8600000US17252","ZCTA5 17252","0","10","0","10","0","10"
"8600000US17253","ZCTA5 17253","0","10","0","10","0","10"
"8600000US17254","ZCTA5 17254","0","10","0","10","0","10"
"8600000US17255","ZCTA5 17255","0","10","0","10","0","10"
"8600000US17256","ZCTA5 17256","0","10","0","10","0","10"
"8600000US17257","ZCTA5 17257","229","114","229","114","0","19"
"8600000US17260","ZCTA5 17260","0","10","0","10","0","10"
"8600000US17261","ZCTA5 17261","0","10","0","10","0","10"
"8600000US17262","ZCTA5 17262","0","10","0","10","0","10"
"8600000US17263","ZCTA5 17263","0","10","0","10","0","10"
"8600000US17264","ZCTA5 17264","1","4","1","4","0","10"
"8600000US17265","ZCTA5 17265","0","10","0","10","0","10"
"8600000US17266","ZCTA5 17266","0","10","0","10","0","10"
"8600000US17267","ZCTA5 17267","0","10","0","10","0","10"
"8600000US17268","ZCTA5 17268","261","147","261","147","0","19"
"8600000US17270","ZCTA5 17270","0","10","0","10","0","10"
"8600000US17271","ZCTA5 17271","0","10","0","10","0","10"
"8600000US17272","ZCTA5 17272","0","10","0","10","0","10"
"8600000US17301","ZCTA5 17301","29","16","29","16","0","10"
"8600000US17302","ZCTA5 17302","7","10","7","10","0","10"
"8600000US17304","ZCTA5 17304","126","48","104","52","22","25"
"8600000US17306","ZCTA5 17306","25","19","25","19","0","10"
"8600000US17307","ZCTA5 17307","153","47","107","41","46","28"
"8600000US17309","ZCTA5 17309","0","10","0","10","0","10"
"8600000US17311","ZCTA5 17311","0","10","0","10","0","10"
"8600000US17313","ZCTA5 17313","66","49","47","40","19","30"
"8600000US17314","ZCTA5 17314","16","18","16","18","0","15"
"8600000US17315","ZCTA5 17315","158","122","158","122","0","19"
"8600000US17316","ZCTA5 17316","93","87","72","84","21","31"
"8600000US17317","ZCTA5 17317","0","10","0","10","0","10"
"8600000US17318","ZCTA5 17318","0","10","0","10","0","10"
"8600000US17319","ZCTA5 17319","105","76","105","76","0","16"
"8600000US17320","ZCTA5 17320","46","34","35","31","11","12"
"8600000US17321","ZCTA5 17321","7","12","7","12","0","10"
"8600000US17322","ZCTA5 17322","6","7","6","7","0","15"
"8600000US17324","ZCTA5 17324","86","82","86","82","0","10"
"8600000US17325","ZCTA5 17325","444","103","373","97","71","59"
"8600000US17327","ZCTA5 17327","26","27","13","19","13","20"
"8600000US17329","ZCTA5 17329","0","10","0","10","0","10"
"8600000US17331","ZCTA5 17331","724","158","654","154","70","67"
"8600000US17339","ZCTA5 17339","18","20","18","20","0","15"
"8600000US17340","ZCTA5 17340","98","74","98","74","0","16"
"8600000US17343","ZCTA5 17343","0","10","0","10","0","10"
"8600000US17344","ZCTA5 17344","92","81","92","81","0","10"
"8600000US17345","ZCTA5 17345","163","104","163","104","0","15"
"8600000US17347","ZCTA5 17347","27","25","27","25","0","15"
"8600000US17349","ZCTA5 17349","49","40","49","40","0","15"
"8600000US17350","ZCTA5 17350","269","90","266","90","3","5"
"8600000US17352","ZCTA5 17352","0","10","0","10","0","10"
"8600000US17353","ZCTA5 17353","36","37","36","37","0","10"
"8600000US17355","ZCTA5 17355","0","10","0","10","0","10"
"8600000US17356","ZCTA5 17356","161","97","102","77","59","71"
"8600000US17360","ZCTA5 17360","67","44","67","44","0","15"
"8600000US17361","ZCTA5 17361","40","49","40","49","0","15"
"8600000US17362","ZCTA5 17362","106","66","75","51","31","47"
"8600000US17363","ZCTA5 17363","11","13","11","13","0","15"
"8600000US17364","ZCTA5 17364","14","22","14","22","0","10"
"8600000US17365","ZCTA5 17365","0","10","0","10","0","10"
"8600000US17366","ZCTA5 17366","49","47","49","47","0","15"
"8600000US17368","ZCTA5 17368","22","19","22","19","0","15"
"8600000US17370","ZCTA5 17370","86","66","86","66","0","15"
"8600000US17371","ZCTA5 17371","0","10","0","10","0","10"
"8600000US17372","ZCTA5 17372","157","57","116","50","41","26"
"8600000US17401","ZCTA5 17401","1985","299","1676","297","309","124"
"8600000US17402","ZCTA5 17402","804","284","804","284","0","22"
"8600000US17403","ZCTA5 17403","2252","279","2163","268","89","69"
"8600000US17404","ZCTA5 17404","1169","242","1116","233","53","53"
"8600000US17406","ZCTA5 17406","448","200","409","196","39","55"
"8600000US17407","ZCTA5 17407","14","20","14","20","0","10"
"8600000US17408","ZCTA5 17408","208","120","208","120","0","19"
"8600000US17501","ZCTA5 17501","163","87","163","87","0","10"
"8600000US17502","ZCTA5 17502","47","45","47","45","0","10"
"8600000US17505","ZCTA5 17505","10","20","10","20","0","10"
"8600000US17507","ZCTA5 17507","0","10","0","10","0","10"
"8600000US17508","ZCTA5 17508","0","10","0","10","0","10"
"8600000US17509","ZCTA5 17509","7","8","7","8","0","15"
"8600000US17512","ZCTA5 17512","627","198","620","194","7","13"
"8600000US17516","ZCTA5 17516","21","25","21","25","0","10"
"8600000US17517","ZCTA5 17517","190","93","131","81","59","83"
"8600000US17518","ZCTA5 17518","0","10","0","10","0","10"
"8600000US17519","ZCTA5 17519","16","25","16","25","0","15"
"8600000US17520","ZCTA5 17520","142","61","125","57","17","29"
"8600000US17522","ZCTA5 17522","580","125","538","121","42","40"
"8600000US17527","ZCTA5 17527","36","29","36","29","0","15"
"8600000US17529","ZCTA5 17529","54","70","54","70","0","10"
"8600000US17532","ZCTA5 17532","51","66","51","66","0","10"
"8600000US17535","ZCTA5 17535","11","18","11","18","0","10"
"8600000US17536","ZCTA5 17536","0","10","0","10","0","10"
"8600000US17538","ZCTA5 17538","122","88","122","88","0","15"
"8600000US17540","ZCTA5 17540","219","86","207","83","12","21"
"8600000US17543","ZCTA5 17543","531","193","461","187","70","81"
"8600000US17545","ZCTA5 17545","195","126","195","126","0","19"
"8600000US17547","ZCTA5 17547","88","43","82","42","6","8"
"8600000US17550","ZCTA5 17550","0","10","0","10","0","10"
"8600000US17551","ZCTA5 17551","97","71","97","71","0","16"
"8600000US17552","ZCTA5 17552","294","103","269","94","25","40"
"8600000US17554","ZCTA5 17554","254","189","224","191","30","42"
"8600000US17555","ZCTA5 17555","0","15","0","15","0","15"
"8600000US17557","ZCTA5 17557","91","69","91","69","0","16"
