"GEO_ID","NAME","B03003_001E","B03003_001M","B03003_002E","B03003_002M","B03003_003E","B03003_003M"
"id","Geographic Area Name","Estimate!!Total","Margin of Error!!Total","Estimate!!Total!!Not Hispanic or Latino","Margin of Error!!Total!!Not Hispanic or Latino","Estimate!!Total!!Hispanic or Latino","Margin of Error!!Total!!Hispanic or Latino"
"8600000US89044","ZCTA5 89044","20406","962","19275","986","1131","445"
"8600000US89045","ZCTA5 89045","2051","342","1720","318","331","194"
"8600000US89054","ZCTA5 89054","40","33","40","33","0","12"
"8600000US89060","ZCTA5 89060","9042","879","7603","701","1439","516"
"8600000US89061","ZCTA5 89061","5828","661","5172","697","656","346"
"8600000US89074","ZCTA5 89074","49397","1437","40938","1238","8459","842"
"8600000US89081","ZCTA5 89081","36060","1409","24461","1279","11599","901"
"8600000US89084","ZCTA5 89084","27218","1017","21624","1172","5594","761"
"8600000US89085","ZCTA5 89085","3848","635","2954","605","894","353"
"8600000US89086","ZCTA5 89086","6060","628","4202","584","1858","503"
"8600000US89138","ZCTA5 89138","16498","852","14086","816","2412","481"
"8600000US92881","ZCTA5 92881","33996","1333","23097","1087","10899","1127"
"8600000US92310","ZCTA5 92310","9086","886","7666","930","1420","409"
"8600000US92314","ZCTA5 92314","11361","909","9197","744","2164","589"
"8600000US92321","ZCTA5 92321","1166","409","776","302","390","295"
"8600000US92054","ZCTA5 92054","42173","1815","26776","1624","15397","1245"
"8600000US92056","ZCTA5 92056","53845","1373","37226","1166","16619","1191"
"8600000US92066","ZCTA5 92066","572","241","565","242","7","10"
"8600000US92091","ZCTA5 92091","1343","308","1266","286","77","103"
"8600000US92103","ZCTA5 92103","34878","1323","28962","1108","5916","859"
"8600000US92113","ZCTA5 92113","55623","1664","14458","999","41165","1677"
"8600000US92116","ZCTA5 92116","33767","1460","24993","1112","8774","1200"
"8600000US92118","ZCTA5 92118","22484","241","19089","852","3395","827"
"8600000US92327","ZCTA5 92327","740","410","648","396","92","97"
"8600000US92059","ZCTA5 92059","1456","286","995","233","461","145"
"8600000US92307","ZCTA5 92307","39273","1133","26126","1147","13147","1275"
"8600000US92003","ZCTA5 92003","5042","833","3785","814","1257","274"
"8600000US92021","ZCTA5 92021","71321","2429","49826","2196","21495","2006"
"8600000US92060","ZCTA5 92060","92","53","82","49","10","14"
"8600000US92075","ZCTA5 92075","12624","227","10526","566","2098","611"
"8600000US92083","ZCTA5 92083","39043","1330","15535","795","23508","1423"
"8600000US92084","ZCTA5 92084","51419","1814","26374","1019","25045","1567"
"8600000US92104","ZCTA5 92104","45202","1724","30094","1185","15108","1517"
"8600000US92325","ZCTA5 92325","8621","974","6873","880","1748","565"
"8600000US92333","ZCTA5 92333","316","164","316","164","0","12"
"8600000US92336","ZCTA5 92336","96575","2153","39645","2055","56930","2265"
"8600000US92365","ZCTA5 92365","2792","485","2314","390","478","227"
"8600000US92389","ZCTA5 92389","146","59","134","55","12","13"
"8600000US92398","ZCTA5 92398","2098","761","1227","491","871","532"
"8600000US92536","ZCTA5 92536","3028","764","2486","637","542","299"
"8600000US92557","ZCTA5 92557","52089","1366","25067","1229","27022","1473"
"8600000US92571","ZCTA5 92571","56446","1429","14370","1239","42076","1668"
"8600000US92582","ZCTA5 92582","16783","1021","7986","926","8797","1027"
"8600000US92584","ZCTA5 92584","51298","1481","33572","1437","17726","1495"
"8600000US92587","ZCTA5 92587","17468","854","12241","714","5227","782"
"8600000US92590","ZCTA5 92590","4388","497","2302","385","2086","455"
"8600000US92620","ZCTA5 92620","48952","2212","45787","2115","3165","1034"
"8600000US92630","ZCTA5 92630","61304","997","45289","1207","16015","983"
"8600000US92657","ZCTA5 92657","9670","763","8869","812","801","317"
"8600000US92660","ZCTA5 92660","36906","1085","33837","1071","3069","484"
"8600000US92694","ZCTA5 92694","29064","1075","24607","1027","4457","601"
"8600000US92704","ZCTA5 92704","90340","2027","26084","1046","64256","2277"
"8600000US92867","ZCTA5 92867","44628","1237","27569","916","17059","1130"
"8600000US92880","ZCTA5 92880","69720","2094","40874","1832","28846","2073"
"8600000US92886","ZCTA5 92886","50545","730","41528","947","9017","896"
"8600000US92562","ZCTA5 92562","64116","1267","47084","1602","17032","1223"
"8600000US92606","ZCTA5 92606","24694","988","22591","1040","2103","535"
"8600000US92802","ZCTA5 92802","42248","1600","16596","1154","25652","1581"
"8600000US92501","ZCTA5 92501","21656","946","9723","688","11933","956"
"8600000US92508","ZCTA5 92508","39225","1479","25052","1336","14173","1229"
"8600000US92518","ZCTA5 92518","1186","234","938","207","248","161"
"8600000US92705","ZCTA5 92705","46470","2051","27378","1218","19092","1554"
"8600000US92883","ZCTA5 92883","35072","1249","24037","1145","11035","1139"
"8600000US92067","ZCTA5 92067","8756","1096","7669","1063","1087","620"
"8600000US92250","ZCTA5 92250","8979","552","2149","369","6830","576"
"8600000US92364","ZCTA5 92364","0","12","0","12","0","12"
"8600000US92545","ZCTA5 92545","42248","1350","26611","1386","15637","1125"
"8600000US92626","ZCTA5 92626","50541","954","38010","1136","12531","867"
"8600000US92019","ZCTA5 92019","42400","1625","32790","1388","9610","1113"
"8600000US92805","ZCTA5 92805","74413","1851","19099","1149","55314","2038"
"8600000US92596","ZCTA5 92596","30573","1449","20824","1296","9749","1429"
"8600000US92780","ZCTA5 92780","61660","1264","31010","1405","30650","1686"
"8600000US92010","ZCTA5 92010","16131","804","13329","789","2802","805"
"8600000US92011","ZCTA5 92011","24382","1133","20733","980","3649","933"
"8600000US92055","ZCTA5 92055","12120","1542","9189","1326","2931","672"
"8600000US92058","ZCTA5 92058","45894","2338","29673","2203","16221","2208"
"8600000US92081","ZCTA5 92081","29405","1103","21481","954","7924","946"
"8600000US92132","ZCTA5 92132","0","12","0","12","0","12"
"8600000US92134","ZCTA5 92134","280","231","188","150","92","90"
"8600000US92135","ZCTA5 92135","646","216","503","155","143","78"
"8600000US92140","ZCTA5 92140","3669","483","2716","432","953","239"
"8600000US92145","ZCTA5 92145","2389","389","1984","387","405","194"
"8600000US92147","ZCTA5 92147","551","291","422","247","129","100"
"8600000US92344","ZCTA5 92344","23003","1380","12122","1378","10881","1289"
"8600000US92155","ZCTA5 92155","490","135","341","143","149","77"
"8600000US92222","ZCTA5 92222","0","12","0","12","0","12"
"8600000US92322","ZCTA5 92322","686","375","591","353","95","130"
"8600000US92378","ZCTA5 92378","263","151","108","74","155","130"
"8600000US92385","ZCTA5 92385","202","106","202","106","0","12"
"8600000US92391","ZCTA5 92391","2479","613","1613","494","866","461"
"8600000US92395","ZCTA5 92395","42741","1553","22282","1090","20459","1506"
"8600000US92603","ZCTA5 92603","19650","1439","18076","1372","1574","466"
"8600000US92617","ZCTA5 92617","17086","1019","12984","891","4102","510"
"8600000US92637","ZCTA5 92637","16228","36","15407","203","821","201"
"8600000US92678","ZCTA5 92678","570","128","466","132","104","75"
"8600000US92394","ZCTA5 92394","35365","2039","16192","1665","19173","1883"
"8600000US92544","ZCTA5 92544","48923","1551","28733","1273","20190","1479"
"8600000US92869","ZCTA5 92869","36913","1174","23813","964","13100","915"
"8600000US92124","ZCTA5 92124","32170","1145","26768","1279","5402","640"
"8600000US92225","ZCTA5 92225","22149","547","9255","635","12894","824"
"8600000US89161","ZCTA5 89161","209","162","171","162","38","60"
"8600000US89166","ZCTA5 89166","22225","1211","17665","914","4560","863"
"8600000US89169","ZCTA5 89169","21589","1385","11709","981","9880","1174"
"8600000US89178","ZCTA5 89178","37116","1635","29752","1522","7364","898"
"8600000US89179","ZCTA5 89179","6934","623","5388","553","1546","327"
"8600000US89183","ZCTA5 89183","40511","1737","31723","1699","8788","1188"
"8600000US89319","ZCTA5 89319","142","95","142","95","0","12"
"8600000US89402","ZCTA5 89402","16","25","16","25","0","12"
"8600000US89412","ZCTA5 89412","195","112","187","111","8","16"
"8600000US89438","ZCTA5 89438","108","92","108","92","0","12"
"8600000US89441","ZCTA5 89441","12832","1075","10859","576","1973","1024"
"8600000US89446","ZCTA5 89446","0","12","0","12","0","12"
"8600000US89450","ZCTA5 89450","61","58","61","58","0","12"
"8600000US89460","ZCTA5 89460","13619","494","12182","505","1437","343"
"8600000US89508","ZCTA5 89508","12695","657","11114","586","1581","321"
"8600000US89519","ZCTA5 89519","8483","441","7790","456","693","343"
"8600000US89521","ZCTA5 89521","31329","1076","27407","1024","3922","797"
"8600000US89702","ZCTA5 89702","0","12","0","12","0","12"
"8600000US89003","ZCTA5 89003","881","329","695","279","186","181"
"8600000US89042","ZCTA5 89042","990","264","955","269","35","52"
"8600000US92231","ZCTA5 92231","40019","118","920","321","39099","332"
"8600000US92234","ZCTA5 92234","53961","94","21742","922","32219","935"
"8600000US92253","ZCTA5 92253","40368","146","26718","920","13650","894"
"8600000US92259","ZCTA5 92259","94","68","87","66","7","10"
"8600000US92262","ZCTA5 92262","28517","703","18774","742","9743","1001"
"8600000US92273","ZCTA5 92273","1704","397","271","164","1433","359"
"8600000US92275","ZCTA5 92275","2456","547","978","294","1478","528"
"8600000US92284","ZCTA5 92284","26085","607","21034","1024","5051","937"
"8600000US92285","ZCTA5 92285","2142","374","1818","381","324","153"
"8600000US92332","ZCTA5 92332","92","130","92","130","0","12"
"8600000US92335","ZCTA5 92335","99284","2305","15634","1112","83650","2233"
"8600000US92371","ZCTA5 92371","17882","1511","11243","1290","6639","1252"
"8600000US92372","ZCTA5 92372","6282","990","4783","929","1499","569"
"8600000US92392","ZCTA5 92392","58204","2547","27287","2074","30917","2496"
"8600000US92505","ZCTA5 92505","51322","1711","20143","1130","31179","1811"
"8600000US92401","ZCTA5 92401","1929","453","860","256","1069","391"
"8600000US92408","ZCTA5 92408","14434","1138","5794","710","8640","1155"
"8600000US92504","ZCTA5 92504","59556","2321","27497","1555","32059","2028"
"8600000US92506","ZCTA5 92506","45854","1698","30162","1200","15692","1452"
"8600000US92509","ZCTA5 92509","81214","978","23078","1054","58136","1359"
"8600000US92539","ZCTA5 92539","4703","1074","3821","951","882","503"
"8600000US92543","ZCTA5 92543","37615","1222","18261","1340","19354","1425"
"8600000US92625","ZCTA5 92625","12148","717","11059","652","1089","396"
"8600000US92586","ZCTA5 92586","20032","895","15220","848","4812","647"
"8600000US92592","ZCTA5 92592","84418","2083","61992","1712","22426","1598"
"8600000US92618","ZCTA5 92618","43316","1872","39828","1889","3488","909"
"8600000US92679","ZCTA5 92679","32579","1030","28843","985","3736","498"
"8600000US26143","ZCTA5 26143","4808","315","4769","322","39","46"
"8600000US26149","ZCTA5 26149","2061","303","2056","302","5","8"
"8600000US26201","ZCTA5 26201","19904","657","19601","658","303","25"
"8600000US26266","ZCTA5 26266","165","176","165","176","0","11"
"8600000US26267","ZCTA5 26267","298","207","298","207","0","11"
"8600000US26292","ZCTA5 26292","671","115","671","115","0","11"
"8600000US26320","ZCTA5 26320","620","138","620","138","0","11"
"8600000US26347","ZCTA5 26347","2423","452","2419","453","4","7"
"8600000US26385","ZCTA5 26385","3957","447","3904","445","53","32"
"8600000US26411","ZCTA5 26411","931","367","931","367","0","11"
"8600000US26419","ZCTA5 26419","1179","219","1179","219","0","11"
"8600000US26430","ZCTA5 26430","470","134","452","130","18","20"
"8600000US26440","ZCTA5 26440","1248","307","1248","307","0","11"
"8600000US26447","ZCTA5 26447","1424","321","1412","321","12","23"
"8600000US26519","ZCTA5 26519","2120","419","2120","419","0","11"
"8600000US26554","ZCTA5 26554","42011","819","41400","812","611","71"
"8600000US26570","ZCTA5 26570","3829","472","3829","472","0","11"
"8600000US26587","ZCTA5 26587","352","163","352","163","0","11"
"8600000US26611","ZCTA5 26611","144","79","144","79","0","11"
"8600000US26623","ZCTA5 26623","1319","457","1319","457","0","11"
"8600000US26624","ZCTA5 26624","2568","335","2568","335","0","11"
"8600000US26443","ZCTA5 26443","392","198","392","198","0","11"
"8600000US26562","ZCTA5 26562","510","164","510","164","0","11"
"8600000US26621","ZCTA5 26621","771","343","768","343","3","6"
"8600000US26833","ZCTA5 26833","2141","385","2141","385","0","11"
"8600000US26169","ZCTA5 26169","624","232","624","232","0","11"
"8600000US26291","ZCTA5 26291","158","129","158","129","0","11"
"8600000US26408","ZCTA5 26408","2858","446","2761","420","97","121"
"8600000US26335","ZCTA5 26335","1665","412","1660","410","5","9"
"8600000US26254","ZCTA5 26254","226","103","226","103","0","11"
"8600000US26563","ZCTA5 26563","550","193","550","193","0","11"
"8600000US26591","ZCTA5 26591","1264","349","1264","349","0","11"
"8600000US26178","ZCTA5 26178","377","205","377","205","0","11"
"8600000US26425","ZCTA5 26425","1134","223","1134","223","0","11"
"8600000US26559","ZCTA5 26559","1255","190","1230","180","25","31"
"8600000US26631","ZCTA5 26631","332","194","332","194","0","11"
"8600000US26030","ZCTA5 26030","630","132","630","132","0","11"
"8600000US26170","ZCTA5 26170","5951","285","5914","286","37","30"
"8600000US26268","ZCTA5 26268","43","50","43","50","0","11"
"8600000US26161","ZCTA5 26161","418","162","418","162","0","11"
"8600000US26234","ZCTA5 26234","1281","360","1274","360","7","14"
"8600000US26321","ZCTA5 26321","302","153","302","153","0","11"
"8600000US26412","ZCTA5 26412","648","214","648","214","0","11"
"8600000US26560","ZCTA5 26560","243","140","243","140","0","11"
"8600000US26541","ZCTA5 26541","2713","713","2707","714","6","13"
"8600000US26576","ZCTA5 26576","544","265","526","272","18","29"
"8600000US26627","ZCTA5 26627","417","208","417","208","0","11"
"8600000US26629","ZCTA5 26629","380","181","380","181","0","11"
"8600000US26676","ZCTA5 26676","417","214","417","214","0","11"
"8600000US26680","ZCTA5 26680","323","191","323","191","0","11"
"8600000US26714","ZCTA5 26714","401","235","401","235","0","11"
"8600000US26726","ZCTA5 26726","13174","618","12976","620","198","60"
"8600000US26731","ZCTA5 26731","386","193","386","193","0","11"
"8600000US26753","ZCTA5 26753","5849","617","5820","602","29","53"
"8600000US26855","ZCTA5 26855","627","193","627","193","0","11"
"8600000US26757","ZCTA5 26757","6569","663","6400","649","169","85"
"8600000US26804","ZCTA5 26804","839","203","839","203","0","11"
"8600000US26823","ZCTA5 26823","218","148","218","148","0","11"
"8600000US26003","ZCTA5 26003","41053","610","40643","613","410","63"
"8600000US26031","ZCTA5 26031","1662","229","1630","233","32","31"
"8600000US26036","ZCTA5 26036","684","425","669","423","15","25"
"8600000US26101","ZCTA5 26101","30158","917","29925","956","233","139"
"8600000US26138","ZCTA5 26138","141","134","141","134","0","11"
"8600000US26148","ZCTA5 26148","319","191","277","156","42","59"
"8600000US26164","ZCTA5 26164","7553","663","7509","658","44","68"
"8600000US26181","ZCTA5 26181","6280","565","6185","531","95","120"
"8600000US26205","ZCTA5 26205","3606","594","3606","594","0","11"
"8600000US26208","ZCTA5 26208","890","234","890","234","0","11"
"8600000US26209","ZCTA5 26209","244","95","244","95","0","11"
"8600000US26228","ZCTA5 26228","18","28","18","28","0","11"
"8600000US26261","ZCTA5 26261","2496","384","2479","382","17","31"
"8600000US26337","ZCTA5 26337","1336","335","1336","335","0","11"
"8600000US26339","ZCTA5 26339","212","154","212","154","0","11"
"8600000US26342","ZCTA5 26342","184","100","184","100","0","11"
"8600000US26376","ZCTA5 26376","543","262","543","262","0","11"
"8600000US26377","ZCTA5 26377","449","174","449","174","0","11"
"8600000US26404","ZCTA5 26404","525","263","525","263","0","11"
"8600000US26075","ZCTA5 26075","331","98","329","98","2","4"
"8600000US26104","ZCTA5 26104","15983","871","15898","870","85","62"
"8600000US26105","ZCTA5 26105","11601","208","11450","208","151","92"
"8600000US26146","ZCTA5 26146","927","295","927","295","0","11"
"8600000US26150","ZCTA5 26150","6004","546","5935","548","69","103"
"8600000US26152","ZCTA5 26152","109","127","109","127","0","11"
"8600000US26159","ZCTA5 26159","3365","382","3365","382","0","11"
"8600000US26180","ZCTA5 26180","2205","396","2205","396","0","11"
"8600000US26184","ZCTA5 26184","2562","574","2544","570","18","26"
"8600000US26217","ZCTA5 26217","233","144","233","144","0","11"
"8600000US26224","ZCTA5 26224","264","139","264","139","0","11"
"8600000US26259","ZCTA5 26259","53","49","53","49","0","11"
"8600000US26269","ZCTA5 26269","945","215","945","215","0","11"
"8600000US26278","ZCTA5 26278","702","238","690","235","12","19"
"8600000US26294","ZCTA5 26294","947","224","947","224","0","11"
"8600000US26327","ZCTA5 26327","76","81","76","81","0","11"
"8600000US26330","ZCTA5 26330","15075","637","14926","636","149","81"
"8600000US26348","ZCTA5 26348","63","44","63","44","0","11"
