"GEO_ID","NAME","B10051I_001E","B10051I_001M","B10051I_002E","B10051I_002M","B10051I_003E","B10051I_003M","B10051I_004E","B10051I_004M","B10051I_005E","B10051I_005M","B10051I_006E","B10051I_006M","B10051I_007E","B10051I_007M"
"id","Geographic Area Name","Estimate!!Total","Margin of Error!!Total","Estimate!!Total!!Grandparent responsible for own grandchildren under 18 years","Margin of Error!!Total!!Grandparent responsible for own grandchildren under 18 years","Estimate!!Total!!Grandparent responsible for own grandchildren under 18 years!!30 to 59 years","Margin of Error!!Total!!Grandparent responsible for own grandchildren under 18 years!!30 to 59 years","Estimate!!Total!!Grandparent responsible for own grandchildren under 18 years!!60 years and over","Margin of Error!!Total!!Grandparent responsible for own grandchildren under 18 years!!60 years and over","Estimate!!Total!!Grandparent not responsible for own grandchildren under 18 years","Margin of Error!!Total!!Grandparent not responsible for own grandchildren under 18 years","Estimate!!Total!!Grandparent not responsible for own grandchildren under 18 years!!30 to 59 years","Margin of Error!!Total!!Grandparent not responsible for own grandchildren under 18 years!!30 to 59 years","Estimate!!Total!!Grandparent not responsible for own grandchildren under 18 years!!60 years and over","Margin of Error!!Total!!Grandparent not responsible for own grandchildren under 18 years!!60 years and over"
"8600000US66403","ZCTA5 66403","0","10","0","10","0","10","0","10","0","10","0","10","0","10"
"8600000US66404","ZCTA5 66404","0","10","0","10","0","10","0","10","0","10","0","10","0","10"
"8600000US66406","ZCTA5 66406","3","4","3","4","0","10","3","4","0","10","0","10","0","10"
"8600000US66407","ZCTA5 66407","0","10","0","10","0","10","0","10","0","10","0","10","0","10"
"8600000US66408","ZCTA5 66408","0","10","0","10","0","10","0","10","0","10","0","10","0","10"
"8600000US66409","ZCTA5 66409","0","10","0","10","0","10","0","10","0","10","0","10","0","10"
"8600000US66411","ZCTA5 66411","0","10","0","10","0","10","0","10","0","10","0","10","0","10"
"8600000US66412","ZCTA5 66412","0","10","0","10","0","10","0","10","0","10","0","10","0","10"
"8600000US66413","ZCTA5 66413","0","10","0","10","0","10","0","10","0","10","0","10","0","10"
"8600000US66414","ZCTA5 66414","9","15","9","15","9","15","0","10","0","10","0","10","0","10"
"8600000US66415","ZCTA5 66415","0","10","0","10","0","10","0","10","0","10","0","10","0","10"
"8600000US66416","ZCTA5 66416","0","10","0","10","0","10","0","10","0","10","0","10","0","10"
"8600000US66417","ZCTA5 66417","0","10","0","10","0","10","0","10","0","10","0","10","0","10"
"8600000US66418","ZCTA5 66418","0","10","0","10","0","10","0","10","0","10","0","10","0","10"
"8600000US66419","ZCTA5 66419","0","10","0","10","0","10","0","10","0","10","0","10","0","10"
"8600000US66422","ZCTA5 66422","0","10","0","10","0","10","0","10","0","10","0","10","0","10"
"8600000US66423","ZCTA5 66423","0","10","0","10","0","10","0","10","0","10","0","10","0","10"
"8600000US66424","ZCTA5 66424","0","10","0","10","0","10","0","10","0","10","0","10","0","10"
"8600000US66425","ZCTA5 66425","0","10","0","10","0","10","0","10","0","10","0","10","0","10"
"8600000US66427","ZCTA5 66427","0","10","0","10","0","10","0","10","0","10","0","10","0","10"
"8600000US66428","ZCTA5 66428","0","10","0","10","0","10","0","10","0","10","0","10","0","10"
"8600000US66429","ZCTA5 66429","0","10","0","10","0","10","0","10","0","10","0","10","0","10"
"8600000US66431","ZCTA5 66431","0","10","0","10","0","10","0","10","0","10","0","10","0","10"
"8600000US66432","ZCTA5 66432","0","10","0","10","0","10","0","10","0","10","0","10","0","10"
"8600000US66434","ZCTA5 66434","0","10","0","10","0","10","0","10","0","10","0","10","0","10"
"8600000US66436","ZCTA5 66436","0","15","0","15","0","15","0","15","0","15","0","15","0","15"
"8600000US66438","ZCTA5 66438","0","10","0","10","0","10","0","10","0","10","0","10","0","10"
"8600000US66439","ZCTA5 66439","5","6","5","6","5","6","0","10","0","10","0","10","0","10"
"8600000US66440","ZCTA5 66440","0","10","0","10","0","10","0","10","0","10","0","10","0","10"
"8600000US66441","ZCTA5 66441","4","6","4","6","4","6","0","19","0","19","0","19","0","19"
"8600000US66442","ZCTA5 66442","0","16","0","16","0","16","0","16","0","16","0","16","0","16"
"8600000US66449","ZCTA5 66449","0","10","0","10","0","10","0","10","0","10","0","10","0","10"
"8600000US66451","ZCTA5 66451","0","10","0","10","0","10","0","10","0","10","0","10","0","10"
"8600000US66501","ZCTA5 66501","0","10","0","10","0","10","0","10","0","10","0","10","0","10"
"8600000US66502","ZCTA5 66502","15","22","15","22","15","22","0","22","0","22","0","22","0","22"
"8600000US66503","ZCTA5 66503","0","16","0","16","0","16","0","16","0","16","0","16","0","16"
"8600000US66506","ZCTA5 66506","0","10","0","10","0","10","0","10","0","10","0","10","0","10"
"8600000US66507","ZCTA5 66507","0","10","0","10","0","10","0","10","0","10","0","10","0","10"
"8600000US66508","ZCTA5 66508","0","10","0","10","0","10","0","10","0","10","0","10","0","10"
"8600000US66509","ZCTA5 66509","0","10","0","10","0","10","0","10","0","10","0","10","0","10"
"8600000US66510","ZCTA5 66510","0","10","0","10","0","10","0","10","0","10","0","10","0","10"
"8600000US66512","ZCTA5 66512","0","10","0","10","0","10","0","10","0","10","0","10","0","10"
"8600000US66514","ZCTA5 66514","0","10","0","10","0","10","0","10","0","10","0","10","0","10"
"8600000US66515","ZCTA5 66515","0","10","0","10","0","10","0","10","0","10","0","10","0","10"
"8600000US66516","ZCTA5 66516","0","10","0","10","0","10","0","10","0","10","0","10","0","10"
"8600000US66517","ZCTA5 66517","0","10","0","10","0","10","0","10","0","10","0","10","0","10"
"8600000US66518","ZCTA5 66518","0","10","0","10","0","10","0","10","0","10","0","10","0","10"
"8600000US66520","ZCTA5 66520","0","10","0","10","0","10","0","10","0","10","0","10","0","10"
"8600000US66521","ZCTA5 66521","0","10","0","10","0","10","0","10","0","10","0","10","0","10"
"8600000US66522","ZCTA5 66522","0","10","0","10","0","10","0","10","0","10","0","10","0","10"
"8600000US66523","ZCTA5 66523","0","10","0","10","0","10","0","10","0","10","0","10","0","10"
"8600000US66524","ZCTA5 66524","0","10","0","10","0","10","0","10","0","10","0","10","0","10"
"8600000US66526","ZCTA5 66526","0","10","0","10","0","10","0","10","0","10","0","10","0","10"
"8600000US66527","ZCTA5 66527","0","10","0","10","0","10","0","10","0","10","0","10","0","10"
"8600000US66528","ZCTA5 66528","0","10","0","10","0","10","0","10","0","10","0","10","0","10"
"8600000US66531","ZCTA5 66531","0","10","0","10","0","10","0","10","0","10","0","10","0","10"
"8600000US66532","ZCTA5 66532","0","10","0","10","0","10","0","10","0","10","0","10","0","10"
"8600000US66533","ZCTA5 66533","0","10","0","10","0","10","0","10","0","10","0","10","0","10"
"8600000US66534","ZCTA5 66534","0","10","0","10","0","10","0","10","0","10","0","10","0","10"
"8600000US66535","ZCTA5 66535","0","10","0","10","0","10","0","10","0","10","0","10","0","10"
"8600000US66536","ZCTA5 66536","0","10","0","10","0","10","0","10","0","10","0","10","0","10"
"8600000US66537","ZCTA5 66537","0","10","0","10","0","10","0","10","0","10","0","10","0","10"
"8600000US66538","ZCTA5 66538","0","10","0","10","0","10","0","10","0","10","0","10","0","10"
"8600000US66539","ZCTA5 66539","0","10","0","10","0","10","0","10","0","10","0","10","0","10"
"8600000US66540","ZCTA5 66540","0","10","0","10","0","10","0","10","0","10","0","10","0","10"
"8600000US66541","ZCTA5 66541","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
"8600000US66542","ZCTA5 66542","0","10","0","10","0","10","0","10","0","10","0","10","0","10"
"8600000US66543","ZCTA5 66543","0","10","0","10","0","10","0","10","0","10","0","10","0","10"
"8600000US66544","ZCTA5 66544","0","10","0","10","0","10","0","10","0","10","0","10","0","10"
"8600000US66546","ZCTA5 66546","0","10","0","10","0","10","0","10","0","10","0","10","0","10"
"8600000US66547","ZCTA5 66547","0","15","0","15","0","15","0","15","0","15","0","15","0","15"
"8600000US66548","ZCTA5 66548","10","14","0","10","0","10","0","10","10","14","0","10","10","14"
"8600000US66549","ZCTA5 66549","0","10","0","10","0","10","0","10","0","10","0","10","0","10"
"8600000US66550","ZCTA5 66550","0","10","0","10","0","10","0","10","0","10","0","10","0","10"
"8600000US66552","ZCTA5 66552","0","10","0","10","0","10","0","10","0","10","0","10","0","10"
"8600000US66554","ZCTA5 66554","0","10","0","10","0","10","0","10","0","10","0","10","0","10"
"8600000US66603","ZCTA5 66603","0","10","0","10","0","10","0","10","0","10","0","10","0","10"
"8600000US66604","ZCTA5 66604","36","40","33","35","24","32","9","13","3","7","3","7","0","19"
"8600000US66605","ZCTA5 66605","81","83","73","81","54","61","19","27","8","19","8","19","0","16"
"8600000US66606","ZCTA5 66606","6","9","0","16","0","16","0","16","6","9","6","9","0","16"
"8600000US66607","ZCTA5 66607","143","133","143","133","143","133","0","15","0","15","0","15","0","15"
"8600000US66608","ZCTA5 66608","19","29","19","29","19","29","0","15","0","15","0","15","0","15"
"8600000US66609","ZCTA5 66609","0","15","0","15","0","15","0","15","0","15","0","15","0","15"
"8600000US66610","ZCTA5 66610","0","16","0","16","0","16","0","16","0","16","0","16","0","16"
"8600000US66611","ZCTA5 66611","71","86","0","16","0","16","0","16","71","86","0","16","71","86"
"8600000US66612","ZCTA5 66612","0","10","0","10","0","10","0","10","0","10","0","10","0","10"
"8600000US66614","ZCTA5 66614","94","112","0","22","0","22","0","22","94","112","17","30","77","110"
"8600000US66615","ZCTA5 66615","0","10","0","10","0","10","0","10","0","10","0","10","0","10"
"8600000US66616","ZCTA5 66616","44","45","0","15","0","15","0","15","44","45","37","44","7","11"
"8600000US66617","ZCTA5 66617","14","19","0","15","0","15","0","15","14","19","0","15","14","19"
"8600000US66618","ZCTA5 66618","0","15","0","15","0","15","0","15","0","15","0","15","0","15"
"8600000US66619","ZCTA5 66619","0","10","0","10","0","10","0","10","0","10","0","10","0","10"
"8600000US66621","ZCTA5 66621","0","10","0","10","0","10","0","10","0","10","0","10","0","10"
"8600000US66622","ZCTA5 66622","0","10","0","10","0","10","0","10","0","10","0","10","0","10"
"8600000US66701","ZCTA5 66701","0","16","0","16","0","16","0","16","0","16","0","16","0","16"
"8600000US66710","ZCTA5 66710","0","10","0","10","0","10","0","10","0","10","0","10","0","10"
"8600000US66711","ZCTA5 66711","0","10","0","10","0","10","0","10","0","10","0","10","0","10"
"8600000US66712","ZCTA5 66712","0","10","0","10","0","10","0","10","0","10","0","10","0","10"
"8600000US66713","ZCTA5 66713","9","14","0","15","0","15","0","15","9","14","9","14","0","15"
"8600000US66714","ZCTA5 66714","0","10","0","10","0","10","0","10","0","10","0","10","0","10"
"8600000US66716","ZCTA5 66716","0","10","0","10","0","10","0","10","0","10","0","10","0","10"
"8600000US66717","ZCTA5 66717","0","10","0","10","0","10","0","10","0","10","0","10","0","10"
"8600000US66720","ZCTA5 66720","32","45","32","45","32","45","0","16","0","16","0","16","0","16"
"8600000US66724","ZCTA5 66724","0","10","0","10","0","10","0","10","0","10","0","10","0","10"
"8600000US66725","ZCTA5 66725","0","15","0","15","0","15","0","15","0","15","0","15","0","15"
"8600000US66728","ZCTA5 66728","0","10","0","10","0","10","0","10","0","10","0","10","0","10"
"8600000US66732","ZCTA5 66732","0","10","0","10","0","10","0","10","0","10","0","10","0","10"
"8600000US66733","ZCTA5 66733","0","10","0","10","0","10","0","10","0","10","0","10","0","10"
"8600000US66734","ZCTA5 66734","0","10","0","10","0","10","0","10","0","10","0","10","0","10"
"8600000US66735","ZCTA5 66735","0","10","0","10","0","10","0","10","0","10","0","10","0","10"
"8600000US66736","ZCTA5 66736","0","10","0","10","0","10","0","10","0","10","0","10","0","10"
"8600000US66738","ZCTA5 66738","0","10","0","10","0","10","0","10","0","10","0","10","0","10"
"8600000US66739","ZCTA5 66739","0","15","0","15","0","15","0","15","0","15","0","15","0","15"
"8600000US66740","ZCTA5 66740","0","10","0","10","0","10","0","10","0","10","0","10","0","10"
"8600000US66741","ZCTA5 66741","0","10","0","10","0","10","0","10","0","10","0","10","0","10"
"8600000US66743","ZCTA5 66743","8","11","0","10","0","10","0","10","8","11","8","11","0","10"
"8600000US66746","ZCTA5 66746","0","10","0","10","0","10","0","10","0","10","0","10","0","10"
"8600000US66748","ZCTA5 66748","0","10","0","10","0","10","0","10","0","10","0","10","0","10"
"8600000US66749","ZCTA5 66749","0","15","0","15","0","15","0","15","0","15","0","15","0","15"
"8600000US66751","ZCTA5 66751","0","10","0","10","0","10","0","10","0","10","0","10","0","10"
"8600000US66753","ZCTA5 66753","0","10","0","10","0","10","0","10","0","10","0","10","0","10"
"8600000US66754","ZCTA5 66754","0","10","0","10","0","10","0","10","0","10","0","10","0","10"
"8600000US66755","ZCTA5 66755","0","10","0","10","0","10","0","10","0","10","0","10","0","10"
"8600000US66756","ZCTA5 66756","0","10","0","10","0","10","0","10","0","10","0","10","0","10"
"8600000US66757","ZCTA5 66757","0","10","0","10","0","10","0","10","0","10","0","10","0","10"
"8600000US66758","ZCTA5 66758","0","10","0","10","0","10","0","10","0","10","0","10","0","10"
"8600000US66760","ZCTA5 66760","0","10","0","10","0","10","0","10","0","10","0","10","0","10"
"8600000US66761","ZCTA5 66761","0","10","0","10","0","10","0","10","0","10","0","10","0","10"
"8600000US66762","ZCTA5 66762","0","19","0","19","0","19","0","19","0","19","0","19","0","19"
"8600000US66763","ZCTA5 66763","0","10","0","10","0","10","0","10","0","10","0","10","0","10"
"8600000US66767","ZCTA5 66767","0","10","0","10","0","10","0","10","0","10","0","10","0","10"
"8600000US66769","ZCTA5 66769","0","10","0","10","0","10","0","10","0","10","0","10","0","10"
"8600000US66770","ZCTA5 66770","0","10","0","10","0","10","0","10","0","10","0","10","0","10"
"8600000US66771","ZCTA5 66771","0","10","0","10","0","10","0","10","0","10","0","10","0","10"
"8600000US66772","ZCTA5 66772","0","10","0","10","0","10","0","10","0","10","0","10","0","10"
"8600000US66773","ZCTA5 66773","0","10","0","10","0","10","0","10","0","10","0","10","0","10"
"8600000US66775","ZCTA5 66775","0","10","0","10","0","10","0","10","0","10","0","10","0","10"
"8600000US66776","ZCTA5 66776","0","10","0","10","0","10","0","10","0","10","0","10","0","10"
"8600000US66777","ZCTA5 66777","0","10","0","10","0","10","0","10","0","10","0","10","0","10"
"8600000US66778","ZCTA5 66778","0","10","0","10","0","10","0","10","0","10","0","10","0","10"
"8600000US66779","ZCTA5 66779","0","10","0","10","0","10","0","10","0","10","0","10","0","10"
"8600000US66780","ZCTA5 66780","0","10","0","10","0","10","0","10","0","10","0","10","0","10"
"8600000US66781","ZCTA5 66781","0","10","0","10","0","10","0","10","0","10","0","10","0","10"
"8600000US66782","ZCTA5 66782","0","10","0","10","0","10","0","10","0","10","0","10","0","10"
"8600000US66783","ZCTA5 66783","0","10","0","10","0","10","0","10","0","10","0","10","0","10"
"8600000US66801","ZCTA5 66801","267","123","75","67","75","67","0","19","192","116","130","110","62","50"
"8600000US66830","ZCTA5 66830","0","10","0","10","0","10","0","10","0","10","0","10","0","10"
"8600000US66833","ZCTA5 66833","0","10","0","10","0","10","0","10","0","10","0","10","0","10"
"8600000US66834","ZCTA5 66834","0","10","0","10","0","10","0","10","0","10","0","10","0","10"
"8600000US66835","ZCTA5 66835","0","10","0","10","0","10","0","10","0","10","0","10","0","10"
"8600000US66838","ZCTA5 66838","0","10","0","10","0","10","0","10","0","10","0","10","0","10"
"8600000US66839","ZCTA5 66839","8","10","8","10","8","10","0","10","0","10","0","10","0","10"
"8600000US66840","ZCTA5 66840","0","10","0","10","0","10","0","10","0","10","0","10","0","10"
"8600000US66842","ZCTA5 66842","0","10","0","10","0","10","0","10","0","10","0","10","0","10"
"8600000US66843","ZCTA5 66843","0","10","0","10","0","10","0","10","0","10","0","10","0","10"
"8600000US66845","ZCTA5 66845","0","10","0","10","0","10","0","10","0","10","0","10","0","10"
"8600000US66846","ZCTA5 66846","0","10","0","10","0","10","0","10","0","10","0","10","0","10"
"8600000US66849","ZCTA5 66849","0","10","0","10","0","10","0","10","0","10","0","10","0","10"
"8600000US66850","ZCTA5 66850","0","10","0","10","0","10","0","10","0","10","0","10","0","10"
"8600000US66851","ZCTA5 66851","7","9","4","7","0","10","4","7","3","5","0","10","3","5"
"8600000US66852","ZCTA5 66852","0","10","0","10","0","10","0","10","0","10","0","10","0","10"
"8600000US66853","ZCTA5 66853","0","10","0","10","0","10","0","10","0","10","0","10","0","10"
"8600000US66854","ZCTA5 66854","0","10","0","10","0","10","0","10","0","10","0","10","0","10"
"8600000US66856","ZCTA5 66856","0","10","0","10","0","10","0","10","0","10","0","10","0","10"
"8600000US66857","ZCTA5 66857","0","10","0","10","0","10","0","10","0","10","0","10","0","10"
"8600000US66858","ZCTA5 66858","2","3","2","3","0","10","2","3","0","10","0","10","0","10"
"8600000US66859","ZCTA5 66859","0","10","0","10","0","10","0","10","0","10","0","10","0","10"
"8600000US66860","ZCTA5 66860","0","10","0","10","0","10","0","10","0","10","0","10","0","10"
"8600000US66861","ZCTA5 66861","0","10","0","10","0","10","0","10","0","10","0","10","0","10"
"8600000US66862","ZCTA5 66862","0","10","0","10","0","10","0","10","0","10","0","10","0","10"
"8600000US66863","ZCTA5 66863","0","10","0","10","0","10","0","10","0","10","0","10","0","10"
"8600000US66864","ZCTA5 66864","0","10","0","10","0","10","0","10","0","10","0","10","0","10"
"8600000US66865","ZCTA5 66865","0","10","0","10","0","10","0","10","0","10","0","10","0","10"
"8600000US66866","ZCTA5 66866","0","10","0","10","0","10","0","10","0","10","0","10","0","10"
"8600000US66868","ZCTA5 66868","0","10","0","10","0","10","0","10","0","10","0","10","0","10"
"8600000US66869","ZCTA5 66869","0","10","0","10","0","10","0","10","0","10","0","10","0","10"
"8600000US66870","ZCTA5 66870","0","10","0","10","0","10","0","10","0","10","0","10","0","10"
"8600000US66871","ZCTA5 66871","4","6","4","6","4","6","0","10","0","10","0","10","0","10"
"8600000US66872","ZCTA5 66872","0","10","0","10","0","10","0","10","0","10","0","10","0","10"
"8600000US66873","ZCTA5 66873","0","10","0","10","0","10","0","10","0","10","0","10","0","10"
"8600000US66901","ZCTA5 66901","0","15","0","15","0","15","0","15","0","15","0","15","0","15"
"8600000US66930","ZCTA5 66930","0","10","0","10","0","10","0","10","0","10","0","10","0","10"
"8600000US66932","ZCTA5 66932","0","10","0","10","0","10","0","10","0","10","0","10","0","10"
"8600000US66933","ZCTA5 66933","0","10","0","10","0","10","0","10","0","10","0","10","0","10"
"8600000US66935","ZCTA5 66935","0","10","0","10","0","10","0","10","0","10","0","10","0","10"
"8600000US66936","ZCTA5 66936","0","10","0","10","0","10","0","10","0","10","0","10","0","10"
"8600000US66937","ZCTA5 66937","0","10","0","10","0","10","0","10","0","10","0","10","0","10"
"8600000US66938","ZCTA5 66938","0","10","0","10","0","10","0","10","0","10","0","10","0","10"
"8600000US66939","ZCTA5 66939","0","10","0","10","0","10","0","10","0","10","0","10","0","10"
"8600000US66940","ZCTA5 66940","0","10","0","10","0","10","0","10","0","10","0","10","0","10"
"8600000US66941","ZCTA5 66941","0","10","0","10","0","10","0","10","0","10","0","10","0","10"
"8600000US66942","ZCTA5 66942","0","10","0","10","0","10","0","10","0","10","0","10","0","10"
"8600000US66943","ZCTA5 66943","0","10","0","10","0","10","0","10","0","10","0","10","0","10"
