"GEO_ID","NAME","B08105I_001E","B08105I_001M","B08105I_002E","B08105I_002M","B08105I_003E","B08105I_003M","B08105I_004E","B08105I_004M","B08105I_005E","B08105I_005M","B08105I_006E","B08105I_006M","B08105I_007E","B08105I_007M"
"8600000US43504","ZCTA5 43504","6","7","6","7","0","11","0","11","0","11","0","11","0","11"
"8600000US43517","ZCTA5 43517","68","42","63","42","5","8","0","11","0","11","0","11","0","11"
"8600000US43542","ZCTA5 43542","27","43","27","43","0","11","0","11","0","11","0","11","0","11"
"8600000US43553","ZCTA5 43553","11","17","11","17","0","11","0","11","0","11","0","11","0","11"
"8600000US43511","ZCTA5 43511","38","36","35","35","3","5","0","11","0","11","0","11","0","11"
"8600000US43469","ZCTA5 43469","101","112","50","36","0","11","0","11","0","11","0","11","51","108"
"8600000US43512","ZCTA5 43512","1396","140","1095","142","167","96","9","15","68","52","12","25","45","41"
"8600000US43526","ZCTA5 43526","80","60","36","31","0","16","28","43","0","16","16","24","0","16"
"8600000US43528","ZCTA5 43528","301","179","250","180","21","23","0","18","0","18","0","18","30","30"
"8600000US43533","ZCTA5 43533","17","29","17","29","0","11","0","11","0","11","0","11","0","11"
"8600000US43907","ZCTA5 43907","0","16","0","16","0","16","0","16","0","16","0","16","0","16"
"8600000US43535","ZCTA5 43535","24","17","17","13","3","4","0","11","0","11","0","11","4","6"
"8600000US43842","ZCTA5 43842","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
"8600000US43902","ZCTA5 43902","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
"8600000US43917","ZCTA5 43917","9","15","9","15","0","11","0","11","0","11","0","11","0","11"
"8600000US43925","ZCTA5 43925","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
"8600000US43967","ZCTA5 43967","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
"8600000US43972","ZCTA5 43972","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
"8600000US43974","ZCTA5 43974","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
"8600000US43927","ZCTA5 43927","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
"8600000US43944","ZCTA5 43944","2","4","2","4","0","11","0","11","0","11","0","11","0","11"
"8600000US43948","ZCTA5 43948","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
"8600000US43950","ZCTA5 43950","9","16","9","16","0","18","0","18","0","18","0","18","0","18"
"8600000US43971","ZCTA5 43971","5","8","5","8","0","11","0","11","0","11","0","11","0","11"
"8600000US43531","ZCTA5 43531","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
"8600000US43501","ZCTA5 43501","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
"8600000US43973","ZCTA5 43973","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
"8600000US43976","ZCTA5 43976","7","14","7","14","0","11","0","11","0","11","0","11","0","11"
"8600000US43112","ZCTA5 43112","17","21","17","21","0","11","0","11","0","11","0","11","0","11"
"8600000US43113","ZCTA5 43113","11","21","11","21","0","21","0","21","0","21","0","21","0","21"
"8600000US43148","ZCTA5 43148","2","3","2","3","0","11","0","11","0","11","0","11","0","11"
"8600000US43150","ZCTA5 43150","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
"8600000US43204","ZCTA5 43204","1071","274","684","175","205","128","12","19","0","24","128","79","42","47"
"8600000US43212","ZCTA5 43212","551","186","478","171","54","54","10","15","6","10","3","4","0","21"
"8600000US43214","ZCTA5 43214","403","228","246","90","133","196","0","21","0","21","24","27","0","21"
"8600000US43215","ZCTA5 43215","327","110","166","72","7","12","29","23","89","75","9","15","27","29"
"8600000US43223","ZCTA5 43223","631","298","412","217","208","126","0","21","0","21","11","16","0","21"
"8600000US43229","ZCTA5 43229","2646","482","2051","413","442","206","84","87","12","20","38","58","19","32"
"8600000US43231","ZCTA5 43231","934","458","403","178","420","344","19","30","92","133","0","21","0","21"
"8600000US43232","ZCTA5 43232","854","253","687","228","121","91","18","31","20","32","8","12","0","24"
"8600000US43235","ZCTA5 43235","1193","296","771","260","267","112","26","40","36","46","29","37","64","69"
"8600000US43302","ZCTA5 43302","267","107","174","87","72","54","0","27","12","18","0","27","9","13"
"8600000US43138","ZCTA5 43138","60","57","41","60","19","27","0","18","0","18","0","18","0","18"
"8600000US43144","ZCTA5 43144","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
"8600000US43240","ZCTA5 43240","138","81","125","83","0","11","13","23","0","11","0","11","0","11"
"8600000US43310","ZCTA5 43310","4","6","4","6","0","11","0","11","0","11","0","11","0","11"
"8600000US43324","ZCTA5 43324","33","31","33","31","0","11","0","11","0","11","0","11","0","11"
"8600000US43342","ZCTA5 43342","41","42","29","36","12","19","0","11","0","11","0","11","0","11"
"8600000US43345","ZCTA5 43345","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
"8600000US43347","ZCTA5 43347","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
"8600000US43359","ZCTA5 43359","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
"8600000US43408","ZCTA5 43408","2","4","2","4","0","11","0","11","0","11","0","11","0","11"
"8600000US43450","ZCTA5 43450","105","58","105","58","0","11","0","11","0","11","0","11","0","11"
"8600000US43451","ZCTA5 43451","63","49","43","38","20","29","0","11","0","11","0","11","0","11"
"8600000US43460","ZCTA5 43460","115","88","58","65","57","53","0","16","0","16","0","16","0","16"
"8600000US43464","ZCTA5 43464","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
"8600000US43506","ZCTA5 43506","189","66","186","65","3","5","0","18","0","18","0","18","0","18"
"8600000US43963","ZCTA5 43963","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
"8600000US43032","ZCTA5 43032","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
"8600000US43036","ZCTA5 43036","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
"8600000US43055","ZCTA5 43055","314","159","213","142","70","64","0","27","2","6","0","27","29","34"
"8600000US43061","ZCTA5 43061","88","95","85","94","0","11","0","11","0","11","0","11","3","5"
"8600000US43066","ZCTA5 43066","23","36","23","36","0","11","0","11","0","11","0","11","0","11"
"8600000US43078","ZCTA5 43078","184","60","145","61","9","12","0","21","8","13","0","21","22","31"
"8600000US43002","ZCTA5 43002","129","199","129","199","0","11","0","11","0","11","0","11","0","11"
"8600000US43011","ZCTA5 43011","4","7","0","16","4","7","0","16","0","16","0","16","0","16"
"8600000US43014","ZCTA5 43014","43","49","30","43","13","22","0","11","0","11","0","11","0","11"
"8600000US43019","ZCTA5 43019","0","16","0","16","0","16","0","16","0","16","0","16","0","16"
"8600000US43031","ZCTA5 43031","167","116","134","102","17","28","0","18","16","23","0","18","0","18"
"8600000US43062","ZCTA5 43062","286","116","188","113","43","53","0","21","40","38","15","23","0","21"
"8600000US43035","ZCTA5 43035","428","202","303","166","82","70","0","21","0","21","0","21","43","46"
"8600000US43040","ZCTA5 43040","375","151","188","99","0","24","103","126","84","110","0","24","0","24"
"8600000US43056","ZCTA5 43056","106","83","76","61","16","25","0","18","0","18","0","18","14","19"
"8600000US43065","ZCTA5 43065","450","169","394","162","36","43","0","24","0","24","20","30","0","24"
"8600000US43072","ZCTA5 43072","39","31","24","22","9","17","6","12","0","16","0","16","0","16"
"8600000US43081","ZCTA5 43081","1038","343","623","239","294","168","9","18","14","21","34","39","64","71"
"8600000US43110","ZCTA5 43110","358","178","223","133","80","95","0","24","27","45","18","31","10","13"
"8600000US43125","ZCTA5 43125","229","240","195","236","26","36","0","18","8","12","0","18","0","18"
"8600000US43136","ZCTA5 43136","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
"8600000US43137","ZCTA5 43137","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
"8600000US43938","ZCTA5 43938","5","8","5","8","0","16","0","16","0","16","0","16","0","16"
"8600000US43905","ZCTA5 43905","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
"8600000US43920","ZCTA5 43920","141","135","34","38","107","127","0","21","0","21","0","21","0","21"
"8600000US43930","ZCTA5 43930","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
"8600000US43940","ZCTA5 43940","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
"8600000US43318","ZCTA5 43318","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
"8600000US43319","ZCTA5 43319","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
"8600000US43322","ZCTA5 43322","1","4","0","11","0","11","0","11","0","11","1","4","0","11"
"8600000US43348","ZCTA5 43348","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
"8600000US43358","ZCTA5 43358","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
"8600000US43402","ZCTA5 43402","799","239","598","182","50","45","0","24","128","101","23","36","0","24"
"8600000US43432","ZCTA5 43432","35","51","35","51","0","11","0","11","0","11","0","11","0","11"
"8600000US43458","ZCTA5 43458","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
"8600000US43524","ZCTA5 43524","59","33","55","32","4","7","0","11","0","11","0","11","0","11"
"8600000US43529","ZCTA5 43529","40","25","34","23","6","9","0","11","0","11","0","11","0","11"
"8600000US43536","ZCTA5 43536","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
"8600000US43549","ZCTA5 43549","22","20","22","20","0","11","0","11","0","11","0","11","0","11"
"8600000US43566","ZCTA5 43566","138","92","138","92","0","16","0","16","0","16","0","16","0","16"
"8600000US43604","ZCTA5 43604","213","93","160","94","16","21","4","6","21","24","12","19","0","16"
"8600000US43717","ZCTA5 43717","1","2","1","2","0","11","0","11","0","11","0","11","0","11"
"8600000US43728","ZCTA5 43728","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
"8600000US43740","ZCTA5 43740","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
"8600000US43746","ZCTA5 43746","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
"8600000US43755","ZCTA5 43755","29","33","29","33","0","11","0","11","0","11","0","11","0","11"
"8600000US43779","ZCTA5 43779","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
"8600000US43788","ZCTA5 43788","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
"8600000US43822","ZCTA5 43822","6","13","6","13","0","16","0","16","0","16","0","16","0","16"
"8600000US43026","ZCTA5 43026","1086","331","846","261","240","216","0","27","0","27","0","27","0","27"
"8600000US43037","ZCTA5 43037","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
"8600000US43045","ZCTA5 43045","22","38","22","38","0","11","0","11","0","11","0","11","0","11"
"8600000US43067","ZCTA5 43067","20","32","20","32","0","11","0","11","0","11","0","11","0","11"
"8600000US43077","ZCTA5 43077","32","33","32","33","0","11","0","11","0","11","0","11","0","11"
"8600000US43111","ZCTA5 43111","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
"8600000US43115","ZCTA5 43115","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
"8600000US43135","ZCTA5 43135","30","44","30","44","0","11","0","11","0","11","0","11","0","11"
"8600000US43145","ZCTA5 43145","9","10","5","8","0","11","0","11","0","11","0","11","4","6"
"8600000US43152","ZCTA5 43152","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
"8600000US43155","ZCTA5 43155","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
"8600000US43158","ZCTA5 43158","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
"8600000US43162","ZCTA5 43162","27","31","27","31","0","16","0","16","0","16","0","16","0","16"
"8600000US43164","ZCTA5 43164","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
"8600000US43205","ZCTA5 43205","226","91","160","72","21","24","5","7","0","18","26","39","14","22"
"8600000US43219","ZCTA5 43219","695","231","427","195","149","120","8","15","7","14","52","62","52","69"
"8600000US43224","ZCTA5 43224","1100","229","706","205","176","77","53","47","23","24","53","67","89","80"
"8600000US43731","ZCTA5 43731","0","16","0","16","0","16","0","16","0","16","0","16","0","16"
"8600000US43780","ZCTA5 43780","12","19","12","19","0","11","0","11","0","11","0","11","0","11"
"8600000US43952","ZCTA5 43952","169","74","72","49","26","31","4","9","63","46","0","18","4","8"
"8600000US43228","ZCTA5 43228","2806","402","1973","343","699","268","30","34","24","27","54","42","26","31"
"8600000US43021","ZCTA5 43021","157","114","127","91","22","32","0","18","0","18","0","18","8","13"
"8600000US43001","ZCTA5 43001","1","4","1","4","0","11","0","11","0","11","0","11","0","11"
"8600000US43008","ZCTA5 43008","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
"8600000US43017","ZCTA5 43017","961","404","802","301","151","150","0","24","0","24","0","24","8","12"
"8600000US43071","ZCTA5 43071","10","13","10","13","0","11","0","11","0","11","0","11","0","11"
"8600000US45868","ZCTA5 45868","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
"8600000US45617","ZCTA5 45617","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
"8600000US45618","ZCTA5 45618","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
"8600000US45630","ZCTA5 45630","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
"8600000US45636","ZCTA5 45636","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
"8600000US45721","ZCTA5 45721","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
"8600000US45787","ZCTA5 45787","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
"8600000US45826","ZCTA5 45826","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
"8600000US45854","ZCTA5 45854","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
"8600000US45864","ZCTA5 45864","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
"8600000US45884","ZCTA5 45884","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
"8600000US45870","ZCTA5 45870","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
"8600000US45836","ZCTA5 45836","5","7","5","7","0","11","0","11","0","11","0","11","0","11"
"8600000US45384","ZCTA5 45384","66","88","53","70","13","22","0","11","0","11","0","11","0","11"
"8600000US45011","ZCTA5 45011","1810","465","1152","364","502","121","4","9","43","42","0","27","109","108"
"8600000US45032","ZCTA5 45032","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
"8600000US45070","ZCTA5 45070","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
"8600000US45101","ZCTA5 45101","6","9","6","9","0","11","0","11","0","11","0","11","0","11"
"8600000US45123","ZCTA5 45123","38","56","38","56","0","16","0","16","0","16","0","16","0","16"
"8600000US45130","ZCTA5 45130","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
"8600000US45140","ZCTA5 45140","1034","284","837","240","41","53","0","27","0","27","0","27","156","129"
"8600000US45162","ZCTA5 45162","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
"8600000US45177","ZCTA5 45177","167","65","139","72","11","18","13","22","4","10","0","21","0","21"
"8600000US45205","ZCTA5 45205","505","231","201","113","265","166","39","37","0","18","0","18","0","18"
"8600000US45206","ZCTA5 45206","155","72","105","63","39","30","11","13","0","18","0","18","0","18"
"8600000US45212","ZCTA5 45212","383","187","354","188","13","14","16","19","0","21","0","21","0","21"
"8600000US45216","ZCTA5 45216","590","228","350","152","118","94","71","77","51","63","0","16","0","16"
"8600000US45219","ZCTA5 45219","319","97","214","80","25","26","11","12","33","29","0","18","36","43"
"8600000US45225","ZCTA5 45225","29","35","29","35","0","16","0","16","0","16","0","16","0","16"
"8600000US45241","ZCTA5 45241","482","214","382","168","55","66","0","21","0","21","0","21","45","43"
"8600000US45248","ZCTA5 45248","199","127","169","113","30","49","0","21","0","21","0","21","0","21"
"8600000US45051","ZCTA5 45051","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
"8600000US45145","ZCTA5 45145","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
"8600000US45147","ZCTA5 45147","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
"8600000US45158","ZCTA5 45158","8","11","8","11","0","11","0","11","0","11","0","11","0","11"
"8600000US45166","ZCTA5 45166","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
"8600000US45319","ZCTA5 45319","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
"8600000US45350","ZCTA5 45350","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
"8600000US45361","ZCTA5 45361","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
"8600000US45372","ZCTA5 45372","3","6","2","6","1","2","0","11","0","11","0","11","0","11"
"8600000US45428","ZCTA5 45428","0","11","0","11","0","11","0","11","0","11","0","11","0","11"
